,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
48,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,0.99996,1.0,0.99999,0.99999,0.99999,0.99997,0.99998,0.99998,0.99997,0.99995,0.99995,0.99993,0.99996,0.99995,0.99996,0.99994,0.99997,0.99991,0.99989,0.9999,0.99987,0.9999,0.99992,0.99977,0.9998,0.99981,0.99984,0.99976,0.99963,0.99972,0.99971,0.99964,0.99974,0.99963,0.9997,0.99952,0.99965,0.99949,0.9995,0.99949,0.99929,0.99932,0.99924,0.9995,0.99924,0.99914,0.99904,0.99907,0.99909,0.99889,0.9989,0.99896,0.99879,0.99892,0.9987,0.99853,0.99845,0.99859,0.99857,0.99824,0.99816,0.99808,0.99821,0.99793,0.99786,0.99784
49,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,0.99999,1.0,0.99998,0.99999,0.99999,0.99999,0.99999,0.99998,0.99993,0.99995,0.99995,0.99995,0.99993,0.99995,0.99994,0.99996,0.9999,0.99985,0.99993,0.99994,0.99993,0.99984,0.99986,0.99978,0.9999,0.99982,0.99981,0.99989,0.99978,0.9997,0.99974,0.99976,0.99959,0.99969,0.99958,0.99957,0.99952,0.99956,0.99955,0.99951,0.99943,0.99958,0.99933,0.99929,0.99937,0.99938,0.99925,0.99911,0.9991,0.9991,0.99904,0.99892,0.99881,0.99869,0.99879,0.99882,0.99858,0.9987,0.99843,0.99848,0.99858,0.99833,0.99828
50,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,0.99999,0.99999,0.99999,0.99999,1.0,0.99999,1.0,1.0,0.99998,0.99999,0.99999,1.0,0.99997,0.99998,0.99998,0.99998,0.99998,0.99995,0.99998,0.99996,0.99993,0.99995,0.99991,0.9999,0.99988,0.99987,0.99987,0.99994,0.99988,0.99985,0.99985,0.99981,0.99985,0.99987,0.99978,0.9998,0.99976,0.99971,0.99977,0.99969,0.99968,0.99962,0.99969,0.99955,0.99965,0.99949,0.99954,0.99945,0.99942,0.99931,0.99938,0.99938,0.99934,0.99927,0.99927,0.99924,0.99905,0.99918,0.999,0.99899,0.99899,0.99875,0.99874,0.99869,0.99864,0.99868,0.99867
51,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,0.99999,1.0,0.99998,0.99998,0.99997,0.99999,0.99997,0.99998,0.99998,0.99997,0.99999,0.99998,0.99999,0.99997,0.99999,0.99991,0.99993,0.99993,0.99992,0.99993,0.99991,0.99989,0.99993,0.9999,0.99984,0.99987,0.99981,0.99985,0.99983,0.99978,0.99986,0.99971,0.9997,0.99957,0.99959,0.99965,0.99961,0.99958,0.99953,0.99956,0.99952,0.99938,0.99959,0.99952,0.99944,0.99942,0.99932,0.99923,0.99941,0.99924,0.99911,0.9991,0.99914,0.99912,0.99882,0.99895,0.99895,0.99874,0.9987
52,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,0.99999,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,0.99999,0.99999,0.99998,0.99998,0.99999,0.99999,0.99994,0.99998,0.99999,0.99999,0.99996,0.99996,0.99995,0.99996,0.9999,0.99993,0.99988,0.99989,0.99992,0.99988,0.99982,0.99988,0.99985,0.99988,0.99985,0.99984,0.9998,0.9998,0.99975,0.99977,0.99971,0.99973,0.99975,0.9996,0.99969,0.99972,0.99961,0.99962,0.99964,0.99946,0.99953,0.99946,0.99952,0.99942,0.9993,0.9993,0.99932,0.99929,0.99927,0.99931,0.99927,0.99911,0.99897,0.99905
53,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998,0.99997,0.99998,1.0,0.99998,0.99995,0.99999,0.99997,0.99997,0.99997,0.99998,0.99999,0.99997,0.99994,0.99991,0.99994,0.99994,0.99998,0.99993,0.99993,0.99992,0.99994,0.9999,0.99993,0.99991,0.99986,0.99989,0.99987,0.99985,0.99985,0.9998,0.99984,0.99982,0.99974,0.99985,0.9998,0.99969,0.9996,0.99976,0.99973,0.99962,0.99958,0.99956,0.99954,0.99948,0.99959,0.99933,0.99927,0.99932,0.99929,0.99936,0.9993,0.99932,0.9991,0.99929
54,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,0.99999,1.0,1.0,0.99999,0.99998,1.0,0.99998,0.99998,0.99998,0.99999,0.99999,1.0,0.99998,0.99997,0.99999,0.99996,0.99996,0.99994,0.99998,0.99994,0.99994,0.99994,0.99994,0.99996,0.9999,0.99989,0.99993,0.99992,0.99989,0.99986,0.99982,0.99984,0.99985,0.99987,0.99987,0.99984,0.99982,0.99983,0.99981,0.99983,0.9997,0.99971,0.99983,0.99959,0.9996,0.99957,0.99964,0.9995,0.99957,0.99965,0.99953,0.99957,0.99941,0.99951,0.99936,0.99924,0.9996,0.99942
55,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,0.99999,1.0,1.0,1.0,1.0,0.99999,0.99999,1.0,0.99999,0.99998,0.99999,0.99999,0.99998,0.99998,0.99997,0.99997,0.99999,0.99996,0.99998,0.99995,0.99994,0.99994,0.99993,0.99992,0.99992,0.99993,0.99994,0.99983,0.9999,0.99989,0.99987,0.99984,0.99984,0.99983,0.9999,0.99977,0.99986,0.99975,0.99982,0.99982,0.99976,0.99979,0.99973,0.99974,0.99963,0.99965,0.99969,0.9996,0.99962,0.99958,0.99947,0.99963,0.99958,0.99946
56,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,0.99999,0.99999,1.0,0.99999,0.99998,0.99999,0.99997,0.99997,0.99998,0.99998,0.99999,0.99996,0.99999,0.99997,0.99994,0.99999,0.99995,0.99997,0.99987,0.99995,0.9999,0.99989,0.99995,0.99994,0.99988,0.99989,0.99993,0.99993,0.99984,0.99981,0.99979,0.99981,0.99975,0.99975,0.99977,0.99981,0.9998,0.99977,0.99974,0.99975,0.99966,0.99959,0.99966,0.99969,0.9996,0.99961,0.9996
57,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99997,0.99999,0.99999,1.0,1.0,0.99999,0.99999,0.99998,1.0,0.99999,0.99999,1.0,1.0,0.99997,0.99998,0.99999,0.99991,1.0,0.99998,0.99993,0.99998,0.99996,0.99997,0.99992,0.99996,0.99993,0.99995,0.99997,0.99984,0.99998,0.99983,0.99987,0.99983,0.99986,0.99985,0.99981,0.9999,0.99985,0.99982,0.99987,0.99983,0.9998,0.99976,0.9998,0.99975,0.99968,0.99971,0.99976,0.99965,0.99962
58,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,0.99997,0.99999,1.0,0.99999,0.99999,0.99997,0.99999,0.99999,0.99998,1.0,0.99998,0.99997,0.99998,0.99999,0.99997,0.99997,0.99995,0.99991,0.99993,0.99995,0.9999,0.99989,0.99994,0.99996,0.99993,0.99991,0.99992,0.99994,0.99991,0.99989,0.99994,0.99988,0.99986,0.99976,0.99984,0.99988,0.99982,0.99982,0.99978,0.99977,0.99971,0.99967,0.99976,0.99979
59,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998,0.99999,0.99996,0.99998,0.99999,0.99995,0.99997,0.99999,0.99999,0.99998,0.99998,0.99997,0.99996,0.99995,0.99995,0.99993,0.99997,0.99993,0.99996,0.99994,0.99996,0.99983,0.99989,0.99992,0.99988,0.99985,0.99989,0.99983,0.99989,0.99989,0.99988,0.99983,0.99982,0.99981,0.99978,0.99978,0.99977,0.99974
60,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998,0.99998,0.99998,1.0,0.99996,1.0,0.99997,0.99998,1.0,0.99998,0.99999,0.99998,0.99998,0.99997,0.99997,0.99996,0.99991,0.99995,0.99991,0.99993,0.99997,0.99994,0.99987,0.99992,0.99992,0.99987,0.9999,0.99989,0.9999,0.99985,0.99992,0.99983,0.99991,0.99984,0.99987,0.99981,0.99984
61,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,0.99999,1.0,0.99999,0.99998,1.0,1.0,1.0,0.99999,1.0,0.99999,0.99999,1.0,0.99997,1.0,0.99996,0.99996,1.0,0.99999,0.99999,0.99995,0.99998,0.99993,1.0,0.99999,0.99997,0.99997,0.99993,0.99993,0.99995,0.99997,0.99991,0.99993,0.99992,0.99991,0.99984,0.99993,0.9999,0.9999,0.99988,0.99984,0.99993,0.99986,0.99989
62,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,0.99999,0.99999,0.99999,0.99997,0.99998,1.0,0.99998,0.99999,0.99998,0.99997,0.99998,0.99999,0.99999,0.99998,0.99999,0.99995,0.99997,0.99996,0.99998,0.99994,0.99996,0.99995,0.99994,0.99993,0.99993,0.99998,0.99998,0.99993,0.99994,0.99995,0.99992,0.99985,0.9999,0.99987,0.99994,0.99988
63,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,0.99999,0.99999,1.0,1.0,1.0,0.99998,0.99999,1.0,1.0,0.99999,0.99997,1.0,0.99999,1.0,1.0,0.99999,0.99999,0.99996,1.0,0.99997,0.99991,0.99997,0.99997,0.99994,0.99997,0.99997,0.99994,0.99994,0.99994,0.99994,0.99993,0.99993,0.99991,0.99992,0.99992,0.99991,0.99987
64,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,0.99999,1.0,0.99999,0.99998,1.0,0.99999,1.0,1.0,1.0,0.99999,1.0,0.99999,0.99999,0.99999,0.99998,0.99997,0.99997,0.99999,0.99998,0.99998,0.99994,0.99998,0.99997,0.99997,1.0,0.99998,0.99998,0.99996,0.99995,0.99997,0.99993,0.99997,0.99994,0.99996,0.99995,0.99994,0.99991,0.99995,0.99993
65,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,0.99999,1.0,0.99999,0.99999,0.99997,1.0,0.99998,0.99999,0.99997,1.0,1.0,0.99999,0.99999,0.99999,0.99999,1.0,0.99999,0.99998,0.99999,0.99999,0.99997,0.99997,0.99999,0.99997,0.99998,0.99996,0.99997,0.99997,0.99998,0.99997,0.99994
66,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,0.99999,1.0,0.99999,1.0,1.0,1.0,1.0,0.99999,0.99998,0.99999,1.0,1.0,0.99999,0.99998,1.0,0.99999,0.99998,0.99999,1.0,1.0,1.0,1.0,0.99994,1.0,0.99996,1.0,0.99997,0.99996,0.99996,0.99997,0.99993,0.99996,0.99997,0.99993
67,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,0.99998,0.99999,1.0,0.99999,1.0,1.0,1.0,1.0,0.99999,0.99999,1.0,0.99999,1.0,0.99999,1.0,0.99997,0.99996,0.99999,0.99996,0.99999,0.99999,0.99995,1.0,1.0,0.99996,0.99995,0.99998,0.99994,0.99997
68,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,0.99999,0.99997,0.99999,0.99999,0.99998,0.99999,0.99999,0.99999,0.99998,0.99999,0.99997,0.99999,0.99998,0.99999,0.99996,0.99999,1.0,0.99994,1.0,0.99996
69,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,0.99999,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,0.99998,1.0,0.99999,0.99999,0.99999,1.0,1.0,1.0,0.99999,0.99999,0.99999,1.0,0.99999,0.99997,0.99999,0.99999,0.99997,0.99998,1.0,1.0,0.99996,0.99997
70,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,0.99999,1.0,0.99999,1.0,0.99998,0.99999,1.0,1.0,0.99999,1.0,0.99998,0.99999,0.99999,1.0,0.99997,0.99999,0.99999,0.99998,1.0,0.99996,1.0
71,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,0.99999,1.0,0.99999,1.0,0.99999,1.0,0.99998,1.0,1.0,1.0,1.0,1.0,0.99999,0.99998,0.99999,0.99998,0.99999,0.99999,0.99998
72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,0.99998,1.0,1.0,0.99999,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,0.99999,0.99999,0.99997,1.0,1.0,1.0,1.0,0.99999
73,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998,0.99998,0.99999,1.0,0.99999,0.99999,1.0,0.99999
74,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,0.99998
75,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,0.99999,1.0,1.0,1.0,0.99999,0.99999,0.99999,0.99999,0.99999
76,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999
77,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,0.99999,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,0.99999,1.0,0.99999
78,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,1.0,1.0,1.0,1.0,1.0,1.0,0.99999,0.99999
